	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
0	0.6406176883481516	0.7940042826552463	0.49828178694158076	0.6550218340611353	-0.13148936170212766	0.03027494593759654	0.056517775752051046	0.0663265306122449	-0.3444700460829493	0.25119236883942764	-0.021170610211706103	-0.16588235294117648	-0.4985835694050991	-0.6457399103139013	-0.06474820143884892	-0.9146919431279621	-0.3193069306930693	0.08108108108108109	-0.014388489208633094	-0.8409090909090909	-0.62
1	0.34955545156761814	0.782441113490364	0.19243986254295534	0.5502183406113537	-0.9910638297872341	-0.2567191844300278	-0.6153144940747494	0.07227891156462585	-0.7373271889400922	-0.6963434022257552	-0.149439601494396	-0.9552941176470588	-0.943342776203966	-0.9865470852017937	0.10431654676258993	-0.995260663507109	-0.8168316831683168	0.16891891891891891	-0.2517985611510791	-1.0	-0.795
2	0.499298081422555	0.8869379014989294	0.16838487972508592	0.759825327510917	-0.9842553191489362	-0.3812171763978993	-0.902461257976299	-0.5841836734693877	-0.7419354838709677	-0.7329093799682035	0.11581569115815692	-0.8858823529411765	-0.9858356940509915	-0.9955156950672646	-0.3273381294964029	-0.985781990521327	-0.9133663366336634	0.14864864864864866	0.7050359712230215	-0.9659090909090909	-0.805
3	0.007487131492746842	0.09678800856531049	0.00859106529209622	0.05021834061135371	-0.46595744680851064	-0.05344454742045104	-0.27985414767547856	-0.0008503401360544217	-0.15092165898617513	-0.1494435612082671	-0.043586550435865505	-0.3270588235294118	-0.3031161473087819	-0.5426008968609866	-0.07014388489208633	-0.3744075829383886	-0.24257425742574257	0.10135135135135136	-0.20863309352517986	-0.39204545454545453	-0.245
4	0.25783809078146935	0.48565310492505354	0.17353951890034364	0.46943231441048033	-0.2076595744680851	0.05097312326227989	0.014585232452142206	0.06377551020408163	-0.45852534562211983	-0.028616852146263912	0.0012453300124533001	-0.14941176470588236	-0.1558073654390935	-0.4349775784753363	0.11510791366906475	-0.8104265402843602	-0.06435643564356436	0.02702702702702703	0.02158273381294964	-0.7556818181818182	-0.465
5	-0.25058493214787086	-0.6342612419700214	0.08934707903780069	0.039301310043668124	-0.11914893617021277	0.7232004942848317	-0.10118505013673655	-0.006802721088435374	-0.08410138248847926	-0.07790143084260731	0.15940224159402241	-0.03529411764705882	-0.028328611898016998	-0.017937219730941704	-0.3902877697841727	-0.061611374407582936	-0.017326732673267328	-0.4527027027027027	-0.1366906474820144	-0.005681818181818182	-0.06
6	-0.10996724379971923	-0.025267665952890792	-0.003436426116838488	-0.010917030567685589	-0.012340425531914894	0.057460611677479144	-0.05742935278030994	-0.03486394557823129	-0.1532258064516129	-0.058823529411764705	-0.031133250311332503	-0.13529411764705881	-0.025495750708215296	-0.04932735426008968	-0.06294964028776978	-0.35545023696682465	0.0	-0.0472972972972973	-0.05755395683453238	-0.07954545454545454	-0.165
7	0.100140383715489	0.0702355460385439	0.0979381443298969	0.05240174672489083	-0.6578723404255319	-0.13469261662032747	0.15223336371923427	0.008503401360544218	-0.39400921658986177	-0.17965023847376788	-0.1519302615193026	-0.6188235294117647	-0.29178470254957506	-0.672645739910314	0.20323741007194246	-0.5687203791469194	-0.452970297029703	0.18243243243243243	-0.30935251798561153	-0.10795454545454546	-0.235
8	-0.08072063640617688	-0.2531049250535332	-0.00859106529209622	-0.028384279475982533	-0.5480851063829787	-0.10225517454433117	-0.0601640838650866	-0.2602040816326531	-0.11405529953917051	-0.3068362480127186	-0.13449564134495642	-0.40588235294117647	-0.33994334277620397	-0.6098654708520179	-0.1618705035971223	-0.3175355450236967	-0.39851485148514854	-0.11486486486486487	-0.18705035971223022	-0.14204545454545456	-0.275
9	0.03275620028076743	0.1126338329764454	0.001718213058419244	0.12008733624454149	-0.754468085106383	-0.0685820203892493	-0.15314494074749316	0.3869047619047619	-0.45506912442396313	-0.13990461049284578	-0.043586550435865505	-0.49176470588235294	-0.5722379603399433	-0.9013452914798207	-0.0017985611510791368	-0.95260663507109	-0.3935643564356436	0.0	-0.02158273381294964	-0.8920454545454546	-0.62
