,Regulon_ID,Regulator,Gene
0,0,ENSG00000005513,ENSG00000132434
1,0,ENSG00000005513,ENSG00000134532
2,0,ENSG00000005513,ENSG00000139910
3,0,ENSG00000005513,ENSG00000048540
4,0,ENSG00000005513,ENSG00000106278
5,0,ENSG00000005513,ENSG00000078018
6,0,ENSG00000005513,ENSG00000177694
7,0,ENSG00000005513,ENSG00000135298
8,0,ENSG00000005513,ENSG00000170558
9,0,ENSG00000005513,ENSG00000134121
10,0,ENSG00000005513,ENSG00000151835
11,0,ENSG00000005513,ENSG00000127124
12,0,ENSG00000005513,ENSG00000095015
13,0,ENSG00000005513,ENSG00000126785
14,0,ENSG00000005513,ENSG00000058866
15,0,ENSG00000005513,ENSG00000198369
16,0,ENSG00000005513,ENSG00000105894
17,0,ENSG00000005513,ENSG00000187546
18,0,ENSG00000005513,ENSG00000111058
19,0,ENSG00000005513,ENSG00000060982
20,0,ENSG00000005513,ENSG00000280663
21,0,ENSG00000005513,ENSG00000148516
22,0,ENSG00000005513,ENSG00000129657
23,0,ENSG00000005513,ENSG00000157224
24,0,ENSG00000005513,ENSG00000178662
25,0,ENSG00000005513,ENSG00000179241
26,0,ENSG00000005513,ENSG00000146592
27,0,ENSG00000005513,ENSG00000136158
28,0,ENSG00000005513,ENSG00000165185
29,0,ENSG00000005513,ENSG00000197121
30,0,ENSG00000005513,ENSG00000101746
31,0,ENSG00000005513,ENSG00000146938
32,0,ENSG00000005513,ENSG00000150471
33,0,ENSG00000005513,ENSG00000049192
34,0,ENSG00000005513,ENSG00000106511
35,0,ENSG00000005513,ENSG00000132122
36,0,ENSG00000005513,ENSG00000155511
37,0,ENSG00000005513,ENSG00000169760
38,0,ENSG00000005513,ENSG00000174306
39,0,ENSG00000005513,ENSG00000058091
40,0,ENSG00000005513,ENSG00000168772
41,0,ENSG00000005513,ENSG00000102271
42,0,ENSG00000005513,ENSG00000163638
43,0,ENSG00000005513,ENSG00000182132
44,0,ENSG00000005513,ENSG00000144278
45,0,ENSG00000005513,ENSG00000070950
46,0,ENSG00000005513,ENSG00000006468
47,0,ENSG00000005513,ENSG00000127863
48,0,ENSG00000005513,ENSG00000118971
49,0,ENSG00000005513,ENSG00000166068
50,0,ENSG00000005513,ENSG00000105810
51,0,ENSG00000005513,ENSG00000134215
52,0,ENSG00000005513,ENSG00000156103
53,0,ENSG00000005513,ENSG00000118922
54,1,ENSG00000005513,ENSG00000163453
55,1,ENSG00000005513,ENSG00000197442
56,1,ENSG00000005513,ENSG00000041982
57,1,ENSG00000005513,ENSG00000067798
58,1,ENSG00000005513,ENSG00000145730
59,1,ENSG00000005513,ENSG00000162631
60,1,ENSG00000005513,ENSG00000196083
61,1,ENSG00000005513,ENSG00000176204
62,1,ENSG00000005513,ENSG00000026508
63,1,ENSG00000005513,ENSG00000113657
64,1,ENSG00000005513,ENSG00000204442
65,1,ENSG00000005513,ENSG00000165434
66,1,ENSG00000005513,ENSG00000018408
67,1,ENSG00000005513,ENSG00000131378
68,1,ENSG00000005513,ENSG00000169902
69,1,ENSG00000005513,ENSG00000105835
70,1,ENSG00000005513,ENSG00000196639
71,1,ENSG00000005513,ENSG00000149256
72,1,ENSG00000005513,ENSG00000172020
73,1,ENSG00000005513,ENSG00000163947
74,1,ENSG00000005513,ENSG00000153956
75,1,ENSG00000005513,ENSG00000169504
76,1,ENSG00000005513,ENSG00000148848
77,1,ENSG00000005513,ENSG00000188859
78,1,ENSG00000005513,ENSG00000072110
79,1,ENSG00000005513,ENSG00000169946
80,1,ENSG00000005513,ENSG00000137968
81,1,ENSG00000005513,ENSG00000189337
82,1,ENSG00000005513,ENSG00000157110
83,1,ENSG00000005513,ENSG00000163659
84,1,ENSG00000005513,ENSG00000151789
85,1,ENSG00000005513,ENSG00000115414
86,1,ENSG00000005513,ENSG00000107249
87,1,ENSG00000005513,ENSG00000128573
88,1,ENSG00000005513,ENSG00000183098
89,1,ENSG00000005513,ENSG00000144810
90,1,ENSG00000005513,ENSG00000091129
91,1,ENSG00000005513,ENSG00000185532
92,1,ENSG00000005513,ENSG00000035403
93,1,ENSG00000005513,ENSG00000173068
94,1,ENSG00000005513,ENSG00000182463
95,1,ENSG00000005513,ENSG00000164418
96,10,ENSG00000005889,ENSG00000185278
97,10,ENSG00000005889,ENSG00000147679
98,10,ENSG00000005889,ENSG00000170558
99,10,ENSG00000005889,ENSG00000134480
100,10,ENSG00000005889,ENSG00000023516
101,10,ENSG00000005889,ENSG00000136141
102,10,ENSG00000005889,ENSG00000067955
103,100,ENSG00000069667,ENSG00000077235
104,100,ENSG00000069667,ENSG00000163166
105,100,ENSG00000069667,ENSG00000123384
106,100,ENSG00000069667,ENSG00000138002
107,101,ENSG00000071794,ENSG00000075624
108,101,ENSG00000071794,ENSG00000117519
109,101,ENSG00000071794,ENSG00000177606
110,101,ENSG00000071794,ENSG00000105372
111,101,ENSG00000071794,ENSG00000111640
112,101,ENSG00000071794,ENSG00000026025
113,101,ENSG00000071794,ENSG00000125148
114,101,ENSG00000071794,ENSG00000114480
115,101,ENSG00000071794,ENSG00000125398
116,101,ENSG00000071794,ENSG00000198961
117,101,ENSG00000071794,ENSG00000185950
118,101,ENSG00000071794,ENSG00000101439
119,101,ENSG00000071794,ENSG00000020577
120,102,ENSG00000071794,ENSG00000221978
121,102,ENSG00000071794,ENSG00000038382
122,102,ENSG00000071794,ENSG00000108846
123,102,ENSG00000071794,ENSG00000176533
124,102,ENSG00000071794,ENSG00000102189
125,102,ENSG00000071794,ENSG00000084636
126,103,ENSG00000071794,ENSG00000131724
127,103,ENSG00000071794,ENSG00000140678
128,103,ENSG00000071794,ENSG00000254087
129,103,ENSG00000071794,ENSG00000163694
130,103,ENSG00000071794,ENSG00000137393
131,104,ENSG00000071794,ENSG00000196937
132,104,ENSG00000071794,ENSG00000169946
133,104,ENSG00000071794,ENSG00000111962
134,104,ENSG00000071794,ENSG00000128050
135,104,ENSG00000071794,ENSG00000176204
136,105,ENSG00000072310,ENSG00000154217
137,105,ENSG00000072310,ENSG00000102144
138,105,ENSG00000072310,ENSG00000150991
139,105,ENSG00000072310,ENSG00000135063
140,105,ENSG00000072310,ENSG00000187193
141,105,ENSG00000072310,ENSG00000113916
142,105,ENSG00000072310,ENSG00000020577
143,106,ENSG00000074047,ENSG00000132475
144,106,ENSG00000074047,ENSG00000150991
145,106,ENSG00000074047,ENSG00000152952
146,106,ENSG00000074047,ENSG00000111640
147,106,ENSG00000074047,ENSG00000170485
148,106,ENSG00000074047,ENSG00000067225
149,106,ENSG00000074047,ENSG00000145623
150,106,ENSG00000074047,ENSG00000087250
151,106,ENSG00000074047,ENSG00000170345
152,106,ENSG00000074047,ENSG00000155368
153,106,ENSG00000074047,ENSG00000185950
154,106,ENSG00000074047,ENSG00000101439
155,107,ENSG00000074047,ENSG00000011258
156,107,ENSG00000074047,ENSG00000145495
157,107,ENSG00000074047,ENSG00000106261
158,107,ENSG00000074047,ENSG00000008083
159,107,ENSG00000074047,ENSG00000109762
160,108,ENSG00000074047,ENSG00000198795
161,108,ENSG00000074047,ENSG00000105810
162,108,ENSG00000074047,ENSG00000282848
163,108,ENSG00000074047,ENSG00000187546
164,108,ENSG00000074047,ENSG00000100095
165,109,ENSG00000074047,ENSG00000118260
166,109,ENSG00000074047,ENSG00000119318
167,109,ENSG00000074047,ENSG00000137770
168,109,ENSG00000074047,ENSG00000124177
169,11,ENSG00000005889,ENSG00000168958
170,11,ENSG00000005889,ENSG00000007341
171,11,ENSG00000005889,ENSG00000115233
172,11,ENSG00000005889,ENSG00000175105
173,11,ENSG00000005889,ENSG00000064933
174,11,ENSG00000005889,ENSG00000109762
175,110,ENSG00000074047,ENSG00000168827
176,110,ENSG00000074047,ENSG00000186575
177,110,ENSG00000074047,ENSG00000171150
178,110,ENSG00000074047,ENSG00000104299
179,111,ENSG00000074047,ENSG00000196405
180,111,ENSG00000074047,ENSG00000115977
181,111,ENSG00000074047,ENSG00000135932
182,111,ENSG00000074047,ENSG00000115419
183,112,ENSG00000074047,ENSG00000139746
184,112,ENSG00000074047,ENSG00000005810
185,112,ENSG00000074047,ENSG00000133812
186,112,ENSG00000074047,ENSG00000151414
187,113,ENSG00000076604,ENSG00000041982
188,113,ENSG00000076604,ENSG00000026025
189,113,ENSG00000076604,ENSG00000115461
190,113,ENSG00000076604,ENSG00000114480
191,113,ENSG00000076604,ENSG00000170345
192,113,ENSG00000076604,ENSG00000196083
193,113,ENSG00000076604,ENSG00000155368
194,113,ENSG00000076604,ENSG00000133112
195,113,ENSG00000076604,ENSG00000152256
196,113,ENSG00000076604,ENSG00000184009
197,113,ENSG00000076604,ENSG00000177606
198,113,ENSG00000076604,ENSG00000152952
199,113,ENSG00000076604,ENSG00000105835
200,113,ENSG00000076604,ENSG00000125148
201,113,ENSG00000076604,ENSG00000145623
202,113,ENSG00000076604,ENSG00000205542
203,113,ENSG00000076604,ENSG00000099139
204,113,ENSG00000076604,ENSG00000185950
205,113,ENSG00000076604,ENSG00000020577
206,113,ENSG00000076604,ENSG00000117519
207,113,ENSG00000076604,ENSG00000087086
208,113,ENSG00000076604,ENSG00000102144
209,113,ENSG00000076604,ENSG00000198961
210,113,ENSG00000076604,ENSG00000132475
211,113,ENSG00000076604,ENSG00000113369
212,113,ENSG00000076604,ENSG00000150991
213,113,ENSG00000076604,ENSG00000067225
214,113,ENSG00000076604,ENSG00000117525
215,113,ENSG00000076604,ENSG00000075624
216,114,ENSG00000076604,ENSG00000004766
217,114,ENSG00000076604,ENSG00000187118
218,114,ENSG00000076604,ENSG00000118363
219,114,ENSG00000076604,ENSG00000147650
220,114,ENSG00000076604,ENSG00000115947
221,114,ENSG00000076604,ENSG00000114354
222,114,ENSG00000076604,ENSG00000119396
223,114,ENSG00000076604,ENSG00000091140
224,114,ENSG00000076604,ENSG00000086289
225,114,ENSG00000076604,ENSG00000158636
226,114,ENSG00000076604,ENSG00000075945
227,114,ENSG00000076604,ENSG00000143952
228,114,ENSG00000076604,ENSG00000102547
229,114,ENSG00000076604,ENSG00000163527
230,114,ENSG00000076604,ENSG00000035115
231,114,ENSG00000076604,ENSG00000143889
232,114,ENSG00000076604,ENSG00000120963
233,115,ENSG00000076604,ENSG00000138095
234,115,ENSG00000076604,ENSG00000156959
235,115,ENSG00000076604,ENSG00000134759
236,115,ENSG00000076604,ENSG00000164597
237,115,ENSG00000076604,ENSG00000137764
238,115,ENSG00000076604,ENSG00000283017
239,115,ENSG00000076604,ENSG00000127952
240,115,ENSG00000076604,ENSG00000139154
241,115,ENSG00000076604,ENSG00000168003
242,115,ENSG00000076604,ENSG00000106105
243,115,ENSG00000076604,ENSG00000055609
244,115,ENSG00000076604,ENSG00000145996
245,115,ENSG00000076604,ENSG00000281917
246,116,ENSG00000076604,ENSG00000106484
247,116,ENSG00000076604,ENSG00000125977
248,116,ENSG00000076604,ENSG00000110917
249,116,ENSG00000076604,ENSG00000186298
250,116,ENSG00000076604,ENSG00000006576
251,116,ENSG00000076604,ENSG00000178177
252,116,ENSG00000076604,ENSG00000121579
253,116,ENSG00000076604,ENSG00000106105
254,116,ENSG00000076604,ENSG00000119285
255,116,ENSG00000076604,ENSG00000168246
256,116,ENSG00000076604,ENSG00000143013
257,116,ENSG00000076604,ENSG00000147140
258,117,ENSG00000076604,ENSG00000157764
259,117,ENSG00000076604,ENSG00000072803
260,117,ENSG00000076604,ENSG00000115839
261,117,ENSG00000076604,ENSG00000143951
262,117,ENSG00000076604,ENSG00000173889
263,117,ENSG00000076604,ENSG00000155903
264,117,ENSG00000076604,ENSG00000124486
265,117,ENSG00000076604,ENSG00000114098
266,117,ENSG00000076604,ENSG00000114423
267,118,ENSG00000080298,ENSG00000112319
268,118,ENSG00000080298,ENSG00000026025
269,118,ENSG00000080298,ENSG00000170345
270,118,ENSG00000080298,ENSG00000133112
271,118,ENSG00000080298,ENSG00000120885
272,118,ENSG00000080298,ENSG00000167996
273,118,ENSG00000080298,ENSG00000152256
274,118,ENSG00000080298,ENSG00000152952
275,118,ENSG00000080298,ENSG00000125148
276,118,ENSG00000080298,ENSG00000185950
277,118,ENSG00000080298,ENSG00000020577
278,118,ENSG00000080298,ENSG00000170485
279,118,ENSG00000080298,ENSG00000198961
280,118,ENSG00000080298,ENSG00000165119
281,118,ENSG00000080298,ENSG00000132475
282,118,ENSG00000080298,ENSG00000113369
283,118,ENSG00000080298,ENSG00000139220
284,118,ENSG00000080298,ENSG00000067225
285,118,ENSG00000080298,ENSG00000221869
286,119,ENSG00000080298,ENSG00000197442
287,119,ENSG00000080298,ENSG00000008394
288,119,ENSG00000080298,ENSG00000164199
289,119,ENSG00000080298,ENSG00000099204
290,119,ENSG00000080298,ENSG00000204442
291,119,ENSG00000080298,ENSG00000154217
292,119,ENSG00000080298,ENSG00000170390
293,119,ENSG00000080298,ENSG00000049323
294,119,ENSG00000080298,ENSG00000163618
295,119,ENSG00000080298,ENSG00000118997
296,119,ENSG00000080298,ENSG00000131095
297,119,ENSG00000080298,ENSG00000120885
298,119,ENSG00000080298,ENSG00000107249
299,119,ENSG00000080298,ENSG00000130413
300,119,ENSG00000080298,ENSG00000121005
301,119,ENSG00000080298,ENSG00000282243
302,119,ENSG00000080298,ENSG00000134769
303,119,ENSG00000080298,ENSG00000153930
304,12,ENSG00000006194,ENSG00000134532
305,12,ENSG00000006194,ENSG00000139910
306,12,ENSG00000006194,ENSG00000091656
307,12,ENSG00000006194,ENSG00000048540
308,12,ENSG00000006194,ENSG00000106278
309,12,ENSG00000006194,ENSG00000125462
310,12,ENSG00000006194,ENSG00000170558
311,12,ENSG00000006194,ENSG00000135298
312,12,ENSG00000006194,ENSG00000134121
313,12,ENSG00000006194,ENSG00000127124
314,12,ENSG00000006194,ENSG00000095015
315,12,ENSG00000006194,ENSG00000106415
316,12,ENSG00000006194,ENSG00000198369
317,12,ENSG00000006194,ENSG00000111058
318,12,ENSG00000006194,ENSG00000144406
319,12,ENSG00000006194,ENSG00000280663
320,12,ENSG00000006194,ENSG00000148516
321,12,ENSG00000006194,ENSG00000157224
322,12,ENSG00000006194,ENSG00000136158
323,12,ENSG00000006194,ENSG00000145675
324,12,ENSG00000006194,ENSG00000170579
325,12,ENSG00000006194,ENSG00000173517
326,12,ENSG00000006194,ENSG00000165185
327,12,ENSG00000006194,ENSG00000100095
328,12,ENSG00000006194,ENSG00000101746
329,12,ENSG00000006194,ENSG00000146938
330,12,ENSG00000006194,ENSG00000049192
331,12,ENSG00000006194,ENSG00000106511
332,12,ENSG00000006194,ENSG00000125675
333,12,ENSG00000006194,ENSG00000155511
334,12,ENSG00000006194,ENSG00000169760
335,12,ENSG00000006194,ENSG00000168772
336,12,ENSG00000006194,ENSG00000164684
337,12,ENSG00000006194,ENSG00000102271
338,12,ENSG00000006194,ENSG00000163638
339,12,ENSG00000006194,ENSG00000143797
340,12,ENSG00000006194,ENSG00000144278
341,12,ENSG00000006194,ENSG00000006468
342,12,ENSG00000006194,ENSG00000127863
343,12,ENSG00000006194,ENSG00000118971
344,12,ENSG00000006194,ENSG00000166068
345,12,ENSG00000006194,ENSG00000080493
346,12,ENSG00000006194,ENSG00000184221
347,12,ENSG00000006194,ENSG00000105810
348,12,ENSG00000006194,ENSG00000162687
349,12,ENSG00000006194,ENSG00000179915
350,12,ENSG00000006194,ENSG00000156103
351,12,ENSG00000006194,ENSG00000118922
352,120,ENSG00000080298,ENSG00000197442
353,120,ENSG00000080298,ENSG00000169504
354,120,ENSG00000080298,ENSG00000204442
355,120,ENSG00000080298,ENSG00000115380
356,120,ENSG00000080298,ENSG00000183098
357,120,ENSG00000080298,ENSG00000144810
358,120,ENSG00000080298,ENSG00000139970
359,120,ENSG00000080298,ENSG00000169946
360,120,ENSG00000080298,ENSG00000163618
361,120,ENSG00000080298,ENSG00000139220
362,120,ENSG00000080298,ENSG00000107249
363,120,ENSG00000080298,ENSG00000115414
364,120,ENSG00000080298,ENSG00000172020
365,120,ENSG00000080298,ENSG00000035403
366,120,ENSG00000080298,ENSG00000173068
367,120,ENSG00000080298,ENSG00000164418
368,121,ENSG00000080298,ENSG00000141002
369,121,ENSG00000080298,ENSG00000257923
370,121,ENSG00000080298,ENSG00000101040
371,121,ENSG00000080298,ENSG00000167978
372,121,ENSG00000080298,ENSG00000123908
373,121,ENSG00000080298,ENSG00000099331
374,121,ENSG00000080298,ENSG00000141905
375,121,ENSG00000080298,ENSG00000108848
376,121,ENSG00000080298,ENSG00000122566
377,121,ENSG00000080298,ENSG00000117523
378,121,ENSG00000080298,ENSG00000157933
379,121,ENSG00000080298,ENSG00000133226
380,122,ENSG00000080298,ENSG00000144713
381,122,ENSG00000080298,ENSG00000167996
382,122,ENSG00000080298,ENSG00000026025
383,122,ENSG00000080298,ENSG00000229117
384,122,ENSG00000080298,ENSG00000089157
385,122,ENSG00000080298,ENSG00000108298
386,122,ENSG00000080298,ENSG00000173812
387,122,ENSG00000080298,ENSG00000133112
388,122,ENSG00000080298,ENSG00000156508
389,123,ENSG00000080298,ENSG00000132475
390,123,ENSG00000080298,ENSG00000167996
391,123,ENSG00000080298,ENSG00000277443
392,123,ENSG00000080298,ENSG00000089157
393,123,ENSG00000080298,ENSG00000130203
394,123,ENSG00000080298,ENSG00000167552
395,123,ENSG00000080298,ENSG00000089220
396,124,ENSG00000080298,ENSG00000187955
397,124,ENSG00000080298,ENSG00000149972
398,124,ENSG00000080298,ENSG00000175899
399,124,ENSG00000080298,ENSG00000133805
400,124,ENSG00000080298,ENSG00000139220
401,124,ENSG00000080298,ENSG00000111912
402,125,ENSG00000080298,ENSG00000275911
403,125,ENSG00000080298,ENSG00000113810
404,125,ENSG00000080298,ENSG00000123136
405,125,ENSG00000080298,ENSG00000102974
406,126,ENSG00000084093,ENSG00000163453
407,126,ENSG00000084093,ENSG00000041982
408,126,ENSG00000084093,ENSG00000179399
409,126,ENSG00000084093,ENSG00000182463
410,126,ENSG00000084093,ENSG00000133048
411,126,ENSG00000084093,ENSG00000112319
412,126,ENSG00000084093,ENSG00000067798
413,126,ENSG00000084093,ENSG00000173482
414,126,ENSG00000084093,ENSG00000134121
415,126,ENSG00000084093,ENSG00000026025
416,126,ENSG00000084093,ENSG00000145730
417,126,ENSG00000084093,ENSG00000107518
418,126,ENSG00000084093,ENSG00000115461
419,126,ENSG00000084093,ENSG00000162631
420,126,ENSG00000084093,ENSG00000114480
421,126,ENSG00000084093,ENSG00000170345
422,126,ENSG00000084093,ENSG00000196083
423,126,ENSG00000084093,ENSG00000155368
424,126,ENSG00000084093,ENSG00000101439
425,126,ENSG00000084093,ENSG00000133112
426,126,ENSG00000084093,ENSG00000120885
427,126,ENSG00000084093,ENSG00000155897
428,126,ENSG00000084093,ENSG00000204442
429,126,ENSG00000084093,ENSG00000167996
430,126,ENSG00000084093,ENSG00000152256
431,126,ENSG00000084093,ENSG00000184009
432,126,ENSG00000084093,ENSG00000177606
433,126,ENSG00000084093,ENSG00000131378
434,126,ENSG00000084093,ENSG00000152952
435,126,ENSG00000084093,ENSG00000105835
436,126,ENSG00000084093,ENSG00000125148
437,126,ENSG00000084093,ENSG00000205542
438,126,ENSG00000084093,ENSG00000069535
439,126,ENSG00000084093,ENSG00000020577
440,126,ENSG00000084093,ENSG00000169504
441,126,ENSG00000084093,ENSG00000185737
442,126,ENSG00000084093,ENSG00000188859
443,126,ENSG00000084093,ENSG00000072110
444,126,ENSG00000084093,ENSG00000117519
445,126,ENSG00000084093,ENSG00000087086
446,126,ENSG00000084093,ENSG00000170485
447,126,ENSG00000084093,ENSG00000096384
448,126,ENSG00000084093,ENSG00000115268
449,126,ENSG00000084093,ENSG00000198961
450,126,ENSG00000084093,ENSG00000163638
451,126,ENSG00000084093,ENSG00000165119
452,126,ENSG00000084093,ENSG00000167526
453,126,ENSG00000084093,ENSG00000132475
454,126,ENSG00000084093,ENSG00000113369
455,126,ENSG00000084093,ENSG00000150991
456,126,ENSG00000084093,ENSG00000156395
457,126,ENSG00000084093,ENSG00000139220
458,126,ENSG00000084093,ENSG00000067225
459,126,ENSG00000084093,ENSG00000125398
460,126,ENSG00000084093,ENSG00000145780
461,126,ENSG00000084093,ENSG00000182732
462,126,ENSG00000084093,ENSG00000117525
463,126,ENSG00000084093,ENSG00000221869
464,127,ENSG00000084093,ENSG00000163453
465,127,ENSG00000084093,ENSG00000197442
466,127,ENSG00000084093,ENSG00000041982
467,127,ENSG00000084093,ENSG00000133048
468,127,ENSG00000084093,ENSG00000052126
469,127,ENSG00000084093,ENSG00000067798
470,127,ENSG00000084093,ENSG00000173482
471,127,ENSG00000084093,ENSG00000145730
472,127,ENSG00000084093,ENSG00000107518
473,127,ENSG00000084093,ENSG00000162631
474,127,ENSG00000084093,ENSG00000196083
475,127,ENSG00000084093,ENSG00000176204
476,127,ENSG00000084093,ENSG00000026508
477,127,ENSG00000084093,ENSG00000165434
478,127,ENSG00000084093,ENSG00000115380
479,127,ENSG00000084093,ENSG00000113657
480,127,ENSG00000084093,ENSG00000204442
481,127,ENSG00000084093,ENSG00000018408
482,127,ENSG00000084093,ENSG00000131378
483,127,ENSG00000084093,ENSG00000169902
484,127,ENSG00000084093,ENSG00000105835
485,127,ENSG00000084093,ENSG00000169504
486,127,ENSG00000084093,ENSG00000185737
487,127,ENSG00000084093,ENSG00000148848
488,127,ENSG00000084093,ENSG00000188859
489,127,ENSG00000084093,ENSG00000072110
490,127,ENSG00000084093,ENSG00000169946
491,127,ENSG00000084093,ENSG00000157110
492,127,ENSG00000084093,ENSG00000163659
493,127,ENSG00000084093,ENSG00000151789
494,127,ENSG00000084093,ENSG00000107249
495,127,ENSG00000084093,ENSG00000115414
496,127,ENSG00000084093,ENSG00000085276
497,127,ENSG00000084093,ENSG00000128573
498,127,ENSG00000084093,ENSG00000183098
499,127,ENSG00000084093,ENSG00000118785
500,127,ENSG00000084093,ENSG00000090905
501,127,ENSG00000084093,ENSG00000144810
502,127,ENSG00000084093,ENSG00000139970
503,127,ENSG00000084093,ENSG00000091129
504,127,ENSG00000084093,ENSG00000163618
505,127,ENSG00000084093,ENSG00000139220
506,127,ENSG00000084093,ENSG00000185532
507,127,ENSG00000084093,ENSG00000035403
508,127,ENSG00000084093,ENSG00000173068
509,127,ENSG00000084093,ENSG00000182463
510,127,ENSG00000084093,ENSG00000164418
511,128,ENSG00000084093,ENSG00000163453
512,128,ENSG00000084093,ENSG00000067798
513,128,ENSG00000084093,ENSG00000173482
514,128,ENSG00000084093,ENSG00000163513
515,128,ENSG00000084093,ENSG00000107518
516,128,ENSG00000084093,ENSG00000162631
517,128,ENSG00000084093,ENSG00000138821
518,128,ENSG00000084093,ENSG00000170345
519,128,ENSG00000084093,ENSG00000118985
520,128,ENSG00000084093,ENSG00000131711
521,128,ENSG00000084093,ENSG00000184349
522,128,ENSG00000084093,ENSG00000155897
523,128,ENSG00000084093,ENSG00000204442
524,128,ENSG00000084093,ENSG00000099991
525,128,ENSG00000084093,ENSG00000171476
526,128,ENSG00000084093,ENSG00000131378
527,128,ENSG00000084093,ENSG00000073331
528,128,ENSG00000084093,ENSG00000205542
529,128,ENSG00000084093,ENSG00000069535
530,128,ENSG00000084093,ENSG00000169504
531,128,ENSG00000084093,ENSG00000185737
532,128,ENSG00000084093,ENSG00000188859
533,128,ENSG00000084093,ENSG00000087086
534,128,ENSG00000084093,ENSG00000122786
535,128,ENSG00000084093,ENSG00000151067
536,128,ENSG00000084093,ENSG00000188313
537,128,ENSG00000084093,ENSG00000107249
538,128,ENSG00000084093,ENSG00000111859
539,128,ENSG00000084093,ENSG00000167460
540,128,ENSG00000084093,ENSG00000100644
541,128,ENSG00000084093,ENSG00000162645
542,128,ENSG00000084093,ENSG00000100345
543,128,ENSG00000084093,ENSG00000120129
544,128,ENSG00000084093,ENSG00000127603
545,128,ENSG00000084093,ENSG00000139220
546,128,ENSG00000084093,ENSG00000125730
547,128,ENSG00000084093,ENSG00000182463
548,129,ENSG00000084093,ENSG00000147862
549,129,ENSG00000084093,ENSG00000198846
550,129,ENSG00000084093,ENSG00000167766
551,129,ENSG00000084093,ENSG00000112319
552,129,ENSG00000084093,ENSG00000078018
553,129,ENSG00000084093,ENSG00000163864
554,129,ENSG00000084093,ENSG00000106415
555,129,ENSG00000084093,ENSG00000102362
556,129,ENSG00000084093,ENSG00000184611
557,129,ENSG00000084093,ENSG00000134376
558,129,ENSG00000084093,ENSG00000112186
559,129,ENSG00000084093,ENSG00000151012
560,129,ENSG00000084093,ENSG00000165185
561,129,ENSG00000084093,ENSG00000154080
562,129,ENSG00000084093,ENSG00000184304
563,129,ENSG00000084093,ENSG00000049323
564,129,ENSG00000084093,ENSG00000121440
565,129,ENSG00000084093,ENSG00000133083
566,129,ENSG00000084093,ENSG00000107249
567,129,ENSG00000084093,ENSG00000170365
568,129,ENSG00000084093,ENSG00000185630
569,129,ENSG00000084093,ENSG00000139926
570,129,ENSG00000084093,ENSG00000152990
571,129,ENSG00000084093,ENSG00000138696
572,129,ENSG00000084093,ENSG00000101871
573,129,ENSG00000084093,ENSG00000147853
574,129,ENSG00000084093,ENSG00000137693
575,129,ENSG00000084093,ENSG00000070882
576,129,ENSG00000084093,ENSG00000111962
577,129,ENSG00000084093,ENSG00000080298
578,129,ENSG00000084093,ENSG00000100592
579,13,ENSG00000006194,ENSG00000134532
580,13,ENSG00000006194,ENSG00000048540
581,13,ENSG00000006194,ENSG00000139910
582,13,ENSG00000006194,ENSG00000135298
583,13,ENSG00000006194,ENSG00000066032
584,13,ENSG00000006194,ENSG00000144406
585,13,ENSG00000006194,ENSG00000280663
586,13,ENSG00000006194,ENSG00000148516
587,13,ENSG00000006194,ENSG00000157224
588,13,ENSG00000006194,ENSG00000170579
589,13,ENSG00000006194,ENSG00000173517
590,13,ENSG00000006194,ENSG00000185950
591,13,ENSG00000006194,ENSG00000175161
592,13,ENSG00000006194,ENSG00000100095
593,13,ENSG00000006194,ENSG00000101746
594,13,ENSG00000006194,ENSG00000125675
595,13,ENSG00000006194,ENSG00000155511
596,13,ENSG00000006194,ENSG00000169760
597,13,ENSG00000006194,ENSG00000168772
598,13,ENSG00000006194,ENSG00000164684
599,13,ENSG00000006194,ENSG00000145284
600,13,ENSG00000006194,ENSG00000144278
601,13,ENSG00000006194,ENSG00000006468
602,13,ENSG00000006194,ENSG00000184221
603,13,ENSG00000006194,ENSG00000127990
604,13,ENSG00000006194,ENSG00000105810
605,13,ENSG00000006194,ENSG00000120251
606,13,ENSG00000006194,ENSG00000162687
607,13,ENSG00000006194,ENSG00000182621
608,13,ENSG00000006194,ENSG00000106460
609,13,ENSG00000006194,ENSG00000179915
610,13,ENSG00000006194,ENSG00000156103
611,13,ENSG00000006194,ENSG00000118922
612,13,ENSG00000006194,ENSG00000169851
613,130,ENSG00000084093,ENSG00000124225
614,130,ENSG00000084093,ENSG00000104517
615,130,ENSG00000084093,ENSG00000281601
616,130,ENSG00000084093,ENSG00000196588
617,130,ENSG00000084093,ENSG00000139436
618,130,ENSG00000084093,ENSG00000110841
619,130,ENSG00000084093,ENSG00000175105
620,130,ENSG00000084093,ENSG00000147202
621,130,ENSG00000084093,ENSG00000047849
622,130,ENSG00000084093,ENSG00000117000
623,130,ENSG00000084093,ENSG00000066933
624,130,ENSG00000084093,ENSG00000131873
625,130,ENSG00000084093,ENSG00000013441
626,130,ENSG00000084093,ENSG00000122008
627,130,ENSG00000084093,ENSG00000170949
628,130,ENSG00000084093,ENSG00000114127
629,130,ENSG00000084093,ENSG00000177707
630,130,ENSG00000084093,ENSG00000131778
631,130,ENSG00000084093,ENSG00000129946
632,130,ENSG00000084093,ENSG00000138468
633,130,ENSG00000084093,ENSG00000118058
634,130,ENSG00000084093,ENSG00000145860
